Pixel,Northing,Easting
76241,3625077.378,542177.2045
76242,3623217.378,542747.2045
76243,3624357.378,548117.2045
76244,3625137.378,547127.2045
76245,3624177.378,539207.2045
76246,3623787.378,548237.2045
76247,3631407.378,543827.2045
76248,3624117.378,545867.2045
76249,3624267.378,540137.2045
76250,3624747.378,539927.2045
76251,3623247.378,543257.2045
76252,3624777.378,539957.2045
76253,3624087.378,540137.2045
76254,3624717.378,546407.2045
76255,3624987.378,544967.2045
76256,3624867.378,547547.2045
76257,3625167.378,539267.2045
76258,3623817.378,541697.2045
76259,3624807.378,544517.2045
76260,3623247.378,540047.2045
76261,3624177.378,539357.2045
76262,3623007.378,543737.2045
76263,3631287.378,543887.2045
76264,3631047.378,544427.2045
76265,3623727.378,540857.2045
76266,3631647.378,542387.2045
76267,3623697.378,546437.2045
76268,3624057.378,541157.2045
76269,3623457.378,543137.2045
76270,3623307.378,544187.2045
76271,3623367.378,544247.2045
76272,3624237.378,542207.2045
76273,3624297.378,544697.2045
76274,3623817.378,546437.2045
76275,3623457.378,546017.2045
76276,3624597.378,543797.2045
76277,3624087.378,544847.2045
76278,3623637.378,546857.2045
76279,3624147.378,539657.2045
76280,3624507.378,542057.2045
76281,3624987.378,546437.2045
76282,3624477.378,540677.2045
76283,3630987.378,543167.2045
76284,3631017.378,541967.2045
76285,3623307.378,539657.2045
76286,3623967.378,542777.2045
76287,3625257.378,542687.2045
76288,3623847.378,540977.2045
76289,3624717.378,548357.2045
76290,3624237.378,538367.2045
76291,3631647.378,542357.2045
76292,3625227.378,544907.2045
76293,3623607.378,539357.2045
76294,3623427.378,540227.2045
76295,3623457.378,539897.2045
76296,3624417.378,544517.2045
76297,3625017.378,538607.2045
76298,3631287.378,542807.2045
76299,3623007.378,541757.2045
76300,3623997.378,538277.2045
76301,3623817.378,544577.2045
76302,3623757.378,545207.2045
76303,3624177.378,541097.2045
76304,3624627.378,538007.2045
76305,3624447.378,543917.2045
76306,3624087.378,545087.2045
76307,3623217.378,543977.2045
76308,3623607.378,539267.2045
76309,3625257.378,541517.2045
76310,3630987.378,541787.2045
76311,3622947.378,540467.2045
76312,3623307.378,547637.2045
76313,3623427.378,542567.2045
76314,3624297.378,538187.2045
76315,3623547.378,541157.2045
76316,3623907.378,545087.2045
76317,3623817.378,538697.2045
76318,3630897.378,545027.2045
76319,3625197.378,544007.2045
76320,3623847.378,545927.2045
76321,3623997.378,540197.2045
76322,3624267.378,540017.2045
76323,3624567.378,540677.2045
76324,3624477.378,538307.2045
76325,3624987.378,539657.2045
76326,3623847.378,548507.2045
76327,3624417.378,545957.2045
76328,3623247.378,542687.2045
76329,3623037.378,543707.2045
76330,3624027.378,542447.2045
76331,3624807.378,546137.2045
76332,3631377.378,541937.2045
76333,3631527.378,542087.2045
76334,3624567.378,539027.2045
76335,3625167.378,539507.2045
76336,3624597.378,548447.2045
76337,3623307.378,547217.2045
76338,3624237.378,539147.2045
76339,3631737.378,542327.2045
76340,3625227.378,547517.2045
76341,3625197.378,544427.2045
76342,3623847.378,539357.2045
76343,3624147.378,548507.2045
76344,3624837.378,537857.2045
76345,3624447.378,539747.2045
76346,3624447.378,542297.2045
76347,3623547.378,544667.2045
76348,3623637.378,546527.2045
76349,3624207.378,547517.2045
76350,3625107.378,548417.2045
76351,3631767.378,542387.2045
76352,3623637.378,543857.2045
76353,3624897.378,548327.2045
76354,3624417.378,541847.2045
76355,3623877.378,546647.2045
76356,3623547.378,543257.2045
76357,3624627.378,539057.2045
76358,3624207.378,544277.2045
76359,3624147.378,540677.2045
76360,3623577.378,545027.2045
76361,3623637.378,539207.2045
76362,3624837.378,543497.2045
76363,3623457.378,544607.2045
76364,3631407.378,542927.2045
76365,3623487.378,539837.2045
76366,3624687.378,539297.2045
76367,3623457.378,542747.2045
76368,3623607.378,541487.2045
76369,3630987.378,542627.2045
76370,3623847.378,539417.2045
76371,3623277.378,548537.2045
76372,3623967.378,543197.2045
76373,3623817.378,542837.2045
76374,3623517.378,545957.2045
76375,3623877.378,538487.2045
76376,3624777.378,545687.2045
76377,3623937.378,540017.2045
76378,3622917.378,540257.2045
76379,3625257.378,542957.2045
76380,3624417.378,541577.2045
76381,3623697.378,547757.2045
76382,3623907.378,548027.2045
76383,3623517.378,540587.2045
76384,3631107.378,542927.2045
76385,3631467.378,542387.2045
76386,3624987.378,544547.2045
76387,3624117.378,547337.2045
76388,3623907.378,539357.2045
76389,3630927.378,541877.2045
76390,3624237.378,541007.2045
76391,3624567.378,543077.2045
76392,3631907.3,542187.9507
76393,3624357.378,539237.2045
76394,3623427.378,547787.2045
76395,3624747.378,546437.2045
76396,3625167.378,546107.2045
76397,3624747.378,543767.2045
76398,3623067.378,542687.2045
76399,3625197.378,542747.2045
76400,3623757.378,542777.2045
76401,3631917.378,542477.2045
76402,3624987.378,548507.2045
76403,3623607.378,542807.2045
76404,3623607.378,539687.2045
76405,3631317.378,543137.2045
76406,3624927.378,546467.2045
76407,3623247.378,541037.2045
76408,3623337.378,541637.2045
76409,3624177.378,541727.2045
76410,3624717.378,539687.2045
76411,3624117.378,546527.2045
76412,3625107.378,537797.2045
76413,3631647.378,542627.2045
76414,3623817.378,543197.2045
76415,3623757.378,542687.2045
76416,3623907.378,544247.2045
76417,3623997.378,541517.2045
76418,3624357.378,542687.2045
76419,3631497.378,542777.2045
76420,3624987.378,546347.2045
76421,3625137.378,543587.2045
76422,3623997.378,540677.2045
76423,3624387.378,548327.2045
76424,3623817.378,543977.2045
76425,3624027.378,545447.2045
76426,3623007.378,542177.2045
76427,3624237.378,545987.2045
76428,3623727.378,546557.2045
76429,3624087.378,545537.2045
76430,3630957.378,541397.2045
76431,3631227.378,544277.2045
76432,3624777.378,545327.2045
76433,3631167.378,542087.2045
76434,3630957.378,543077.2045
76435,3624747.378,547397.2045
76436,3631377.378,542447.2045
76437,3623607.378,538937.2045
76438,3631497.378,542177.2045
76439,3624897.378,537827.2045
76440,3625107.378,540797.2045
76441,3623727.378,541997.2045
76442,3624777.378,541097.2045
76443,3631197.378,541697.2045
76444,3623427.378,543377.2045
76445,3623397.378,546617.2045
76446,3624837.378,546197.2045
76447,3631437.378,543197.2045
76448,3623757.378,542327.2045
76449,3624507.378,538697.2045
76450,3623757.378,548057.2045
76451,3625077.378,545717.2045
76452,3624357.378,544697.2045
76453,3624387.378,543167.2045
76454,3631317.378,542747.2045
76455,3623067.378,540797.2045
76456,3624807.378,547697.2045
76457,3624567.378,542657.2045
76458,3625107.378,545657.2045
76459,3623937.378,545147.2045
76460,3623547.378,545297.2045
76461,3624357.378,544757.2045
76462,3623217.378,546227.2045
76463,3623217.378,545567.2045
76464,3624117.378,539177.2045
76465,3624267.378,541997.2045
76466,3623457.378,539387.2045
76467,3623067.378,544067.2045
76468,3623367.378,544127.2045
76469,3622857.378,540947.2045
76470,3624927.378,546977.2045
76471,3631227.378,543227.2045
76472,3623007.378,543677.2045
76473,3625107.378,545807.2045
76474,3624777.378,546107.2045
76475,3630914.545,545107.1581
76476,3624327.378,538847.2045
76477,3625077.378,547997.2045
76478,3624357.378,548507.2045
76479,3624087.378,544127.2045
76480,3624087.378,548537.2045
76481,3624987.378,546407.2045
76482,3623577.378,545597.2045
76483,3631347.378,542777.2045
76484,3625017.378,544637.2045
76485,3623457.378,539117.2045
76486,3623967.378,538607.2045
76487,3625137.378,543317.2045
76488,3624987.378,544277.2045
76489,3624627.378,540707.2045
76490,3624237.378,539297.2045
76491,3623607.378,546887.2045
76492,3631347.378,542537.2045
76493,3624987.378,540227.2045
76494,3624417.378,541187.2045
76495,3625137.378,546017.2045
76496,3623307.378,544157.2045
76497,3623637.378,545027.2045
76498,3624507.378,546017.2045
76499,3623877.378,543767.2045
76500,3624477.378,548057.2045
76501,3624627.378,543287.2045
76502,3623427.378,540527.2045
76503,3624597.378,546767.2045
76504,3622917.378,542147.2045
76505,3623067.378,543317.2045
76506,3624807.378,545417.2045
76507,3625107.378,539537.2045
76508,3623637.378,547577.2045
76509,3624057.378,540887.2045
76510,3624507.378,544397.2045
76511,3631077.378,543767.2045
76512,3623457.378,540407.2045
76513,3623487.378,542387.2045
76514,3624357.378,547907.2045
76515,3623307.378,546587.2045
76516,3623367.378,540617.2045
76517,3623397.378,543047.2045
76518,3624867.378,539087.2045
76519,3624327.378,538637.2045
76520,3624237.378,547457.2045
76521,3623757.378,545837.2045
76522,3624627.378,540917.2045
76523,3623037.378,540857.2045
76524,3623427.378,541847.2045
76525,3624507.378,545207.2045
76526,3625227.378,546257.2045
76527,3624327.378,547907.2045
76528,3625137.378,544487.2045
76529,3623607.378,544907.2045
76530,3624387.378,545117.2045
76531,3631407.378,542417.2045
76532,3624627.378,539087.2045
76533,3623037.378,543497.2045
76534,3623457.378,540827.2045
76535,3624357.378,540077.2045
76536,3622947.378,543347.2045
76537,3624717.378,538847.2045
76538,3624807.378,540827.2045
76539,3625137.378,540827.2045
76540,3624117.378,543317.2045
76541,3623907.378,548117.2045
76542,3622977.378,540317.2045
76543,3623907.378,544907.2045
76544,3624867.378,544007.2045
76545,3625167.378,544397.2045
76546,3624867.378,543077.2045
76547,3623667.378,539537.2045
76548,3623337.378,545807.2045
76549,3624357.378,545717.2045
76550,3624837.378,545597.2045
76551,3623397.378,547637.2045
76552,3624657.378,546827.2045
76553,3623577.378,540557.2045
76554,3624807.378,538697.2045
76555,3623187.378,541007.2045
76556,3623727.378,543827.2045
76557,3625107.378,544847.2045
76558,3623307.378,544577.2045
76559,3625167.378,537827.2045
76560,3624087.378,541547.2045
76561,3625047.378,545507.2045
76562,3623367.378,546797.2045
76563,3624327.378,546137.2045
76564,3623667.378,540527.2045
76565,3623847.378,540407.2045
76566,3623667.378,541367.2045
76567,3624867.378,544097.2045
76568,3624237.378,548417.2045
76569,3624057.378,543737.2045
76570,3623247.378,541397.2045
76571,3623367.378,543047.2045
76572,3624717.378,548177.2045
76573,3624627.378,539897.2045
76574,3631077.378,544247.2045
76575,3625227.378,541667.2045
76576,3624747.378,542477.2045
76577,3625197.378,540497.2045
76578,3624357.378,542987.2045
76579,3624087.378,545957.2045
76580,3623637.378,544367.2045
76581,3624477.378,546857.2045
76582,3624777.378,546887.2045
76583,3623187.378,541187.2045
76584,3624957.378,541697.2045
76585,3623787.378,538397.2045
76586,3624627.378,539297.2045
76587,3624387.378,546227.2045
76588,3623577.378,548447.2045
76589,3624657.378,541247.2045
76590,3623427.378,542927.2045
76591,3624087.378,544817.2045
76592,3623007.378,544247.2045
76593,3624717.378,541877.2045
76594,3623457.378,542297.2045
76595,3624417.378,542387.2045
76596,3622773.014,541696.9189
76597,3624867.378,546317.2045
76598,3624687.378,540527.2045
76599,3623487.378,539957.2045
76600,3624627.378,542597.2045
76601,3624987.378,543197.2045
76602,3625227.378,539117.2045
76603,3623817.378,546587.2045
76604,3630957.378,541757.2045
76605,3623277.378,539507.2045
76606,3623757.378,540527.2045
76607,3624777.378,540287.2045
76608,3624867.378,547397.2045
76609,3631557.378,542627.2045
76610,3623727.378,542087.2045
76611,3623757.378,544037.2045
76612,3623457.378,548147.2045
76613,3625167.378,542087.2045
76614,3625227.378,548267.2045
76615,3624267.378,546287.2045
76616,3624447.378,547097.2045
76617,3624027.378,545867.2045
76618,3625047.378,546347.2045
76619,3623547.378,544487.2045
76620,3624597.378,539717.2045
76621,3623787.378,538577.2045
76622,3623187.378,541487.2045
76623,3623487.378,547337.2045
76624,3631797.378,542777.2045
76625,3623997.378,538517.2045
76626,3631017.378,544217.2045
76627,3624537.378,538697.2045
76628,3625137.378,544067.2045
76629,3631347.378,542627.2045
76630,3623907.378,540797.2045
76631,3623697.378,539807.2045
76632,3624897.378,538727.2045
76633,3623247.378,543827.2045
76634,3624777.378,540107.2045
76635,3625137.378,539867.2045
76636,3631137.378,542177.2045
76637,3625197.378,540467.2045
76638,3631377.378,542117.2045
76639,3631197.378,543977.2045
76640,3631107.378,541547.2045
76641,3623997.378,545477.2045
76642,3625167.378,540857.2045
76643,3625197.378,539897.2045
76644,3624687.378,546767.2045
76645,3624807.378,545027.2045
76646,3624747.378,546527.2045
76647,3623907.378,548237.2045
76648,3624567.378,546017.2045
76649,3624717.378,545717.2045
76650,3623397.378,540167.2045
76651,3623757.378,539177.2045
76652,3624357.378,540977.2045
76653,3624267.378,547787.2045
76654,3624687.378,543287.2045
76655,3623517.378,545897.2045
76656,3623097.378,543857.2045
76657,3624987.378,544667.2045
76658,3623937.378,544007.2045
76659,3625257.378,541817.2045
76660,3624927.378,545327.2045
76661,3623427.378,541397.2045
76662,3631167.378,542117.2045
76663,3623067.378,544277.2045
76664,3625017.378,538877.2045
76665,3625227.378,541817.2045
76666,3623277.378,545567.2045
76667,3623787.378,541097.2045
76668,3624927.378,537947.2045
76669,3631137.378,543437.2045
76670,3624717.378,538037.2045
76671,3623037.378,541577.2045
76672,3624627.378,545297.2045
76673,3624957.378,540407.2045
76674,3623787.378,546887.2045
76675,3623817.378,542537.2045
76676,3624717.378,538607.2045
76677,3624927.378,541457.2045
76678,3623247.378,542657.2045
76679,3624777.378,540317.2045
76680,3624327.378,541667.2045
76681,3623967.378,544097.2045
76682,3623817.378,543587.2045
76683,3623487.378,545057.2045
76684,3624777.378,541367.2045
76685,3623067.378,543647.2045
76686,3623787.378,539357.2045
76687,3624957.378,547307.2045
76688,3624327.378,545327.2045
76689,3624207.378,543377.2045
76690,3623157.378,545837.2045
76691,3624897.378,538817.2045
76692,3623247.378,545327.2045
76693,3624627.378,547517.2045
76694,3623367.378,540437.2045
76695,3622778.236,540503.0973
76696,3624057.378,547157.2045
76697,3623637.378,538667.2045
76698,3624267.378,544997.2045
76699,3625257.378,539117.2045
76700,3624297.378,541607.2045
76701,3624147.378,539537.2045
76702,3625017.378,540437.2045
76703,3623667.378,541457.2045
76704,3623277.378,540977.2045
76705,3624147.378,544817.2045
76706,3625017.378,547367.2045
76707,3624357.378,548327.2045
76708,3625017.378,538427.2045
76709,3624627.378,548207.2045
76710,3623337.378,542207.2045
76711,3623007.378,542447.2045
76712,3623877.378,542867.2045
76713,3631317.378,543557.2045
76714,3624597.378,545597.2045
76715,3625017.378,548027.2045
76716,3625137.378,546467.2045
76717,3624537.378,547667.2045
76718,3623637.378,548237.2045
76719,3624057.378,546437.2045
76720,3623967.378,547547.2045
76721,3623427.378,539957.2045
76722,3624567.378,538457.2045
76723,3623757.378,540887.2045
76724,3623097.378,545687.2045
76725,3625107.378,543467.2045
76726,3623727.378,542627.2045
76727,3624807.378,546767.2045
76728,3624297.378,542717.2045
76729,3624087.378,539027.2045
76730,3624957.378,541187.2045
76731,3624597.378,542987.2045
76732,3623877.378,542207.2045
76733,3624837.378,545177.2045
76734,3631467.378,542057.2045
76735,3623727.378,546707.2045
76736,3624267.378,543347.2045
76737,3624657.378,538757.2045
76738,3624447.378,539537.2045
76739,3631587.378,543077.2045
76740,3623757.378,541007.2045
76741,3623097.378,540887.2045
76742,3625047.378,542777.2045
76743,3624387.378,543077.2045
76744,3624057.378,548237.2045
76745,3623937.378,545327.2045
76746,3631047.378,541937.2045
76747,3623457.378,543317.2045
76748,3624597.378,538217.2045
76749,3624777.378,542057.2045
76750,3624897.378,547997.2045
76751,3623877.378,545357.2045
76752,3631137.378,541637.2045
76753,3624747.378,538697.2045
76754,3623667.378,542387.2045
76755,3624597.378,539447.2045
76756,3631197.378,543287.2045
76757,3623697.378,548537.2045
76758,3623187.378,542777.2045
76759,3623817.378,544397.2045
76760,3625137.378,539807.2045
